country_of_birth,country_of_destination,education_level,sex,number,Country_origin,origin_Education,origin_Jobs,origin_Income,origin_Safety,origin_Health,origin_Environment,origin_Civic engagement,origin_Accessibility to services,origin_Housing,origin_Community,origin_Life satisfaction,origin_PR rating,origin_CL rating,Country_dest,dest_Education,dest_Jobs,dest_Income,dest_Safety,dest_Health,dest_Environment,dest_Civic engagement,dest_Accessibility to services,dest_Housing,dest_Community,dest_Life satisfaction,dest_PR rating,dest_CL rating,diff_Education,diff_Jobs,diff_Income,diff_Safety,diff_Health,diff_Environment,diff_Civic engagement,diff_Accessibility to services,diff_Housing,diff_Community,diff_Life satisfaction,diff_PR rating,diff_CL rating
BEL,LVA,ISCED 5/6/7/8,Female,9.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Latvia,0.9592592592592591,0.6462031060911659,0.23486012195689615,0.884920634920635,0.02380952380952413,0.6145833333333333,0.21201255042581804,0.627677879999248,0.1438848920863309,0.666666666666667,0.423076923076923,1.0,0.8571428571428571,0.19814814814814807,0.01800121016538947,-0.22757529209142113,-0.0793650793650792,-0.6421428571428568,-0.05729166666666674,-0.787987449574182,-0.06606923260205,-0.6474820143884892,-0.01851851851851838,-0.30769230769230804,0.0,-0.1428571428571429
BEL,LVA,ISCED 5/6/7/8,Male,101.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Latvia,0.9592592592592591,0.6462031060911659,0.23486012195689615,0.884920634920635,0.02380952380952413,0.6145833333333333,0.21201255042581804,0.627677879999248,0.1438848920863309,0.666666666666667,0.423076923076923,1.0,0.8571428571428571,0.19814814814814807,0.01800121016538947,-0.22757529209142113,-0.0793650793650792,-0.6421428571428568,-0.05729166666666674,-0.787987449574182,-0.06606923260205,-0.6474820143884892,-0.01851851851851838,-0.30769230769230804,0.0,-0.1428571428571429
BEL,NOR,ISCED 5/6/7/8,Female,2069.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Norway,0.7796296296296296,0.8774455425574829,0.48221849834753067,0.9920634920634921,0.8415367965367967,0.9479166666666666,0.7167189601075751,0.8826029259692415,0.9352517985611508,0.9567901234567909,0.9230769230769234,1.0,1.0,0.01851851851851849,0.2492436466317064,0.019783084299213383,0.0277777777777779,0.17558441558441573,0.27604166666666663,-0.2832810398924249,0.18885581336794355,0.1438848920863307,0.2716049382716056,0.1923076923076923,0.0,0.0
BEL,NOR,ISCED 5/6/7/8,Male,2049.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Norway,0.7796296296296296,0.8774455425574829,0.48221849834753067,0.9920634920634921,0.8415367965367967,0.9479166666666666,0.7167189601075751,0.8826029259692415,0.9352517985611508,0.9567901234567909,0.9230769230769234,1.0,1.0,0.01851851851851849,0.2492436466317064,0.019783084299213383,0.0277777777777779,0.17558441558441573,0.27604166666666663,-0.2832810398924249,0.18885581336794355,0.1438848920863307,0.2716049382716056,0.1923076923076923,0.0,0.0
BEL,NZL,ISCED 5/6/7/8,Female,1179.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,New Zealand,0.75,0.8801936264622832,0.39510310478052413,0.9761904761904763,0.5546753246753249,0.921875,0.7595248767368895,0.6453552882276831,0.8410071942446041,0.944444444444445,0.8846153846153847,1.0,1.0,-0.011111111111111072,0.2519917305365067,-0.06733230926779316,0.011904761904762085,-0.11127705627705609,0.25,-0.2404751232631105,-0.04839182437361489,0.04964028776978402,0.25925925925925963,0.15384615384615363,0.0,0.0
BEL,NZL,ISCED 5/6/7/8,Male,870.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,New Zealand,0.75,0.8801936264622832,0.39510310478052413,0.9761904761904763,0.5546753246753249,0.921875,0.7595248767368895,0.6453552882276831,0.8410071942446041,0.944444444444445,0.8846153846153847,1.0,1.0,-0.011111111111111072,0.2519917305365067,-0.06733230926779316,0.011904761904762085,-0.11127705627705609,0.25,-0.2404751232631105,-0.04839182437361489,0.04964028776978402,0.25925925925925963,0.15384615384615363,0.0,0.0
BEL,POL,ISCED 5/6/7/8,Female,1093.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Poland,0.9777777777777776,0.8208703106091166,0.31620350975189687,0.9563492063492063,0.14515151515151542,0.32291666666666663,0.37158225011205753,0.7736556997999152,0.1438848920863309,0.5123456790123458,0.423076923076923,0.8571428571428571,0.8571428571428571,0.21666666666666656,0.19266841468334017,-0.1462319042964204,-0.007936507936507908,-0.5208008658008656,-0.34895833333333337,-0.6284177498879424,0.07990858719861726,-0.6474820143884892,-0.1728395061728395,-0.30769230769230804,-0.1428571428571429,-0.1428571428571429
BEL,POL,ISCED 5/6/7/8,Male,2041.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Poland,0.9777777777777776,0.8208703106091166,0.31620350975189687,0.9563492063492063,0.14515151515151542,0.32291666666666663,0.37158225011205753,0.7736556997999152,0.1438848920863309,0.5123456790123458,0.423076923076923,0.8571428571428571,0.8571428571428571,0.21666666666666656,0.19266841468334017,-0.1462319042964204,-0.007936507936507908,-0.5208008658008656,-0.34895833333333337,-0.6284177498879424,0.07990858719861726,-0.6474820143884892,-0.1728395061728395,-0.30769230769230804,-0.1428571428571429,-0.1428571428571429
BEL,PRT,ISCED 5/6/7/8,Female,5261.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Portugal,0.3537037037037037,0.690626260588947,0.329237071172555,0.98015873015873,0.6541125541125539,0.828125,0.07731958762886605,0.7045146392541647,0.5035971223021583,0.5493827160493826,0.3461538461538463,1.0,1.0,-0.4074074074074074,0.062424364663170584,-0.13319834287576227,0.015873015873015817,-0.011839826839827094,0.15625,-0.922680412371134,0.010767526652866732,-0.28776978417266186,-0.13580246913580274,-0.38461538461538475,0.0,0.0
BEL,PRT,ISCED 5/6/7/8,Male,4565.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Portugal,0.3537037037037037,0.690626260588947,0.329237071172555,0.98015873015873,0.6541125541125539,0.828125,0.07731958762886605,0.7045146392541647,0.5035971223021583,0.5493827160493826,0.3461538461538463,1.0,1.0,-0.4074074074074074,0.062424364663170584,-0.13319834287576227,0.015873015873015817,-0.011839826839827094,0.15625,-0.922680412371134,0.010767526652866732,-0.28776978417266186,-0.13580246913580274,-0.38461538461538475,0.0,0.0
BEL,SVK,ISCED 5/6/7/8,Female,79.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Slovak Republic,0.9796296296296296,0.6750705929810409,0.3047991435088209,0.9722222222222221,0.11309523809523836,0.453125,0.46369341102644573,0.607069656112401,0.1438848920863309,0.7716049382716055,0.5384615384615387,1.0,0.9285714285714286,0.21851851851851856,0.04686869705526442,-0.15763627053949636,0.007936507936507908,-0.5528571428571426,-0.21875,-0.5363065889735543,-0.08667745648889691,-0.6474820143884892,0.08641975308642014,-0.1923076923076924,0.0,-0.0714285714285714
BEL,SVK,ISCED 5/6/7/8,Male,295.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Slovak Republic,0.9796296296296296,0.6750705929810409,0.3047991435088209,0.9722222222222221,0.11309523809523836,0.453125,0.46369341102644573,0.607069656112401,0.1438848920863309,0.7716049382716055,0.5384615384615387,1.0,0.9285714285714286,0.21851851851851856,0.04686869705526442,-0.15763627053949636,0.007936507936507908,-0.5528571428571426,-0.21875,-0.5363065889735543,-0.08667745648889691,-0.6474820143884892,0.08641975308642014,-0.1923076923076924,0.0,-0.0714285714285714
BEL,SVN,ISCED 5/6/7/8,Female,139.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Slovenia,0.9425925925925924,0.7872125857200485,0.3469022017409114,1.0,0.5837445887445886,0.5104166666666666,0.16853428955625288,0.6168916448376943,0.4316546762589929,0.9197530864197532,0.576923076923077,1.0,1.0,0.18148148148148135,0.15901068979427202,-0.11553321230740587,0.03571428571428581,-0.0822077922077924,-0.16145833333333337,-0.8314657104437471,-0.07685546776360364,-0.3597122302158272,0.23456790123456783,-0.15384615384615408,0.0,0.0
BEL,SVN,ISCED 5/6/7/8,Male,170.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Slovenia,0.9425925925925924,0.7872125857200485,0.3469022017409114,1.0,0.5837445887445886,0.5104166666666666,0.16853428955625288,0.6168916448376943,0.4316546762589929,0.9197530864197532,0.576923076923077,1.0,1.0,0.18148148148148135,0.15901068979427202,-0.11553321230740587,0.03571428571428581,-0.0822077922077924,-0.16145833333333337,-0.8314657104437471,-0.07685546776360364,-0.3597122302158272,0.23456790123456783,-0.15384615384615408,0.0,0.0
BEL,SWE,ISCED 5/6/7/8,Female,3125.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Sweden,0.8722222222222221,0.6906010488100043,0.4377181957827119,0.9682539682539681,0.8633549783549785,0.9635416666666667,0.9408337068579111,0.792766386094695,0.5755395683453237,0.820987654320988,0.9230769230769234,1.0,1.0,0.11111111111111105,0.062399152884227815,-0.024717218265605356,0.003968253968253954,0.19740259740259758,0.29166666666666674,-0.05916629314208888,0.09901927349339701,-0.2158273381294964,0.13580246913580263,0.1923076923076923,0.0,0.0
BEL,SWE,ISCED 5/6/7/8,Male,3455.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Sweden,0.8722222222222221,0.6906010488100043,0.4377181957827119,0.9682539682539681,0.8633549783549785,0.9635416666666667,0.9408337068579111,0.792766386094695,0.5755395683453237,0.820987654320988,0.9230769230769234,1.0,1.0,0.11111111111111105,0.062399152884227815,-0.024717218265605356,0.003968253968253954,0.19740259740259758,0.29166666666666674,-0.05916629314208888,0.09901927349339701,-0.2158273381294964,0.13580246913580263,0.1923076923076923,0.0,0.0
BEL,TUR,ISCED 5/6/7/8,Female,3221.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Türkiye,0.005555555555555634,0.15298507462686572,0.0653074524042266,0.7222222222222222,0.4368181818181817,0.08333333333333323,0.8989242492155987,0.4046535318161572,0.22917483552172407,0.09259259259259266,0.053782515889398017,0.42857142857142855,0.2857142857142857,-0.7555555555555554,-0.47521682129891074,-0.3971279616440907,-0.24206349206349198,-0.22913419913419925,-0.5885416666666667,-0.10107575078440134,-0.28909358078514075,-0.5621920709530961,-0.5925925925925927,-0.6769867148798331,-0.5714285714285714,-0.7142857142857143
BEL,TUR,ISCED 5/6/7/8,Male,2238.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,Türkiye,0.005555555555555634,0.15298507462686572,0.0653074524042266,0.7222222222222222,0.4368181818181817,0.08333333333333323,0.8989242492155987,0.4046535318161572,0.22917483552172407,0.09259259259259266,0.053782515889398017,0.42857142857142855,0.2857142857142857,-0.7555555555555554,-0.47521682129891074,-0.3971279616440907,-0.24206349206349198,-0.22913419913419925,-0.5885416666666667,-0.10107575078440134,-0.28909358078514075,-0.5621920709530961,-0.5925925925925927,-0.6769867148798331,-0.5714285714285714,-0.7142857142857143
BEL,USA,ISCED 5/6/7/8,Female,61003.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,United States,0.9333333333333332,0.7344191206131504,1.0,0.753968253968254,0.3269047619047619,0.8541666666666666,0.4858807709547289,0.8896672504378283,1.0,0.7716049382716055,0.7692307692307694,0.8571428571428571,0.9285714285714286,0.17222222222222217,0.10621722468737393,0.5375645859516827,-0.21031746031746024,-0.33904761904761904,0.18229166666666663,-0.5141192290452711,0.1959201378365304,0.2086330935251799,0.08641975308642014,0.038461538461538325,-0.1428571428571429,-0.0714285714285714
BEL,USA,ISCED 5/6/7/8,Male,63711.0,Belgium,0.7611111111111111,0.6282018959257765,0.4624354140483173,0.9642857142857142,0.665952380952381,0.671875,1.0,0.693747112601298,0.7913669064748201,0.6851851851851853,0.7307692307692311,1.0,1.0,United States,0.9333333333333332,0.7344191206131504,1.0,0.753968253968254,0.3269047619047619,0.8541666666666666,0.4858807709547289,0.8896672504378283,1.0,0.7716049382716055,0.7692307692307694,0.8571428571428571,0.9285714285714286,0.17222222222222217,0.10621722468737393,0.5375645859516827,-0.21031746031746024,-0.33904761904761904,0.18229166666666663,-0.5141192290452711,0.1959201378365304,0.2086330935251799,0.08641975308642014,0.038461538461538325,-0.1428571428571429,-0.0714285714285714
CAN,AUS,ISCED 5/6/7/8,Female,85408.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Australia,0.8222222222222222,0.8293666801129488,0.6040590234138621,0.9761904761904763,0.8988311688311692,0.828125,0.9721039646203746,0.5010688916612327,0.9352517985611508,0.8703703703703706,0.8461538461538464,1.0,1.0,-0.14074074074074083,0.1087636143606292,0.0902341386212353,0.04761904761904778,0.12541125541125586,-0.08854166666666674,0.2576261519803028,-0.33054143979747797,0.07757765096068647,0.061728395061728336,0.03846153846153866,0.0,0.0
CAN,AUS,ISCED 5/6/7/8,Male,59693.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Australia,0.8222222222222222,0.8293666801129488,0.6040590234138621,0.9761904761904763,0.8988311688311692,0.828125,0.9721039646203746,0.5010688916612327,0.9352517985611508,0.8703703703703706,0.8461538461538464,1.0,1.0,-0.14074074074074083,0.1087636143606292,0.0902341386212353,0.04761904761904778,0.12541125541125586,-0.08854166666666674,0.2576261519803028,-0.33054143979747797,0.07757765096068647,0.061728395061728336,0.03846153846153866,0.0,0.0
CAN,CHE,ISCED 5/6/7/8,Female,17712.71795463562,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Switzerland,0.8703703703703705,0.9020018152480839,1.0,0.9920634920634921,0.8695238095238093,0.78125,0.056795881537817096,0.9758451982994369,0.5755395683453237,0.8827160493827165,0.9615384615384617,1.0,1.0,-0.09259259259259256,0.1813987494957643,0.4861751152073732,0.0634920634920636,0.09610389610389591,-0.13541666666666674,-0.6576819311022547,0.14423486684072628,-0.2821345792551406,0.07407407407407429,0.15384615384615397,0.0,0.0
CAN,CHE,ISCED 5/6/7/8,Male,12250.926931381226,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Switzerland,0.8703703703703705,0.9020018152480839,1.0,0.9920634920634921,0.8695238095238093,0.78125,0.056795881537817096,0.9758451982994369,0.5755395683453237,0.8827160493827165,0.9615384615384617,1.0,1.0,-0.09259259259259256,0.1813987494957643,0.4861751152073732,0.0634920634920636,0.09610389610389591,-0.13541666666666674,-0.6576819311022547,0.14423486684072628,-0.2821345792551406,0.07407407407407429,0.15384615384615397,0.0,0.0
CAN,COL,ISCED 5/6/7/8,Female,911.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Colombia,0.3407407407407407,0.09290540540540543,0.09067537122375831,0.32195715810276676,0.4302813852813854,0.5208333333333334,0.3424473330345137,0.12110129335016846,0.07398937989216033,0.3086419753086422,0.3461538461538463,0.7142857142857143,0.7142857142857143,-0.6222222222222223,-0.6276976603469142,-0.4231495135688685,-0.6066142704686617,-0.34313852813852797,-0.39583333333333337,-0.37203047960555813,-0.7105090381085422,-0.783684767708304,-0.5,-0.4615384615384614,-0.2857142857142857,-0.2857142857142857
CAN,COL,ISCED 5/6/7/8,Male,1730.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Colombia,0.3407407407407407,0.09290540540540543,0.09067537122375831,0.32195715810276676,0.4302813852813854,0.5208333333333334,0.3424473330345137,0.12110129335016846,0.07398937989216033,0.3086419753086422,0.3461538461538463,0.7142857142857143,0.7142857142857143,-0.6222222222222223,-0.6276976603469142,-0.4231495135688685,-0.6066142704686617,-0.34313852813852797,-0.39583333333333337,-0.37203047960555813,-0.7105090381085422,-0.783684767708304,-0.5,-0.4615384615384614,-0.2857142857142857,-0.2857142857142857
CAN,CZE,ISCED 5/6/7/8,Female,874.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Czech Republic,1.0,0.9087837837837839,0.3283759251501187,0.9642857142857142,0.30987012987012996,0.515625,0.3514119229045271,0.5207948390603844,0.3597122302158273,0.820987654320988,0.7307692307692311,1.0,1.0,0.03703703703703698,0.1881807180314643,-0.18544895964250807,0.0357142857142857,-0.4635497835497834,-0.40104166666666674,-0.3630658897355447,-0.3108154923983263,-0.497961917384637,0.012345679012345734,-0.07692307692307665,0.0,0.0
CAN,CZE,ISCED 5/6/7/8,Male,1443.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Czech Republic,1.0,0.9087837837837839,0.3283759251501187,0.9642857142857142,0.30987012987012996,0.515625,0.3514119229045271,0.5207948390603844,0.3597122302158273,0.820987654320988,0.7307692307692311,1.0,1.0,0.03703703703703698,0.1881807180314643,-0.18544895964250807,0.0357142857142857,-0.4635497835497834,-0.40104166666666674,-0.3630658897355447,-0.3108154923983263,-0.497961917384637,0.012345679012345734,-0.07692307692307665,0.0,0.0
CAN,DNK,ISCED 5/6/7/8,Female,3830.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Denmark,0.772222222222222,0.8415439693424769,0.3902155192477773,0.98015873015873,0.6966017316017312,0.7864583333333334,0.8646346929627973,0.8987298295621537,0.6474820143884891,0.9691358024691358,1.0,1.0,1.0,-0.190740740740741,0.1209409035901573,-0.12360936554484947,0.051587301587301515,-0.07681818181818212,-0.13020833333333337,0.15015688032272545,0.06711949810344309,-0.21019213321197527,0.16049382716049354,0.1923076923076923,0.0,0.0
CAN,DNK,ISCED 5/6/7/8,Male,3517.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Denmark,0.772222222222222,0.8415439693424769,0.3902155192477773,0.98015873015873,0.6966017316017312,0.7864583333333334,0.8646346929627973,0.8987298295621537,0.6474820143884891,0.9691358024691358,1.0,1.0,1.0,-0.190740740740741,0.1209409035901573,-0.12360936554484947,0.051587301587301515,-0.07681818181818212,-0.13020833333333337,0.15015688032272545,0.06711949810344309,-0.21019213321197527,0.16049382716049354,0.1923076923076923,0.0,0.0
CAN,ESP,ISCED 5/6/7/8,Female,10680.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Spain,0.4351851851851851,0.2596561113352159,0.38027742866452546,0.9880952380952379,0.7957359307359312,0.75,0.5553563424473332,0.908129405064398,0.7194244604316546,0.7901234567901239,0.5384615384615387,1.0,1.0,-0.5277777777777779,-0.4609469544171037,-0.13354745612810132,0.05952380952380942,0.022316017316017844,-0.16666666666666674,-0.1591214701927386,0.07651907360568733,-0.1382496871688097,-0.01851851851851838,-0.26923076923076905,0.0,0.0
CAN,ESP,ISCED 5/6/7/8,Male,8588.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Spain,0.4351851851851851,0.2596561113352159,0.38027742866452546,0.9880952380952379,0.7957359307359312,0.75,0.5553563424473332,0.908129405064398,0.7194244604316546,0.7901234567901239,0.5384615384615387,1.0,1.0,-0.5277777777777779,-0.4609469544171037,-0.13354745612810132,0.05952380952380942,0.022316017316017844,-0.16666666666666674,-0.1591214701927386,0.07651907360568733,-0.1382496871688097,-0.01851851851851838,-0.26923076923076905,0.0,0.0
CAN,EST,ISCED 5/6/7/8,Female,152.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Estonia,0.9092592592592592,0.7676986688180718,0.28839082064888516,0.9325396825396826,0.4482251082251086,0.9322916666666666,0.41640519946212473,0.5713048353543942,0.5035971223021583,0.8271604938271604,0.4615384615384617,1.0,1.0,-0.05370370370370381,0.04709560306575222,-0.22543406414374162,0.003968253968254065,-0.32519480519480476,0.015624999999999889,-0.2980726131779471,-0.2603054961043164,-0.3540770252983061,0.018518518518518157,-0.34615384615384603,0.0,0.0
CAN,EST,ISCED 5/6/7/8,Male,383.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Estonia,0.9092592592592592,0.7676986688180718,0.28839082064888516,0.9325396825396826,0.4482251082251086,0.9322916666666666,0.41640519946212473,0.5713048353543942,0.5035971223021583,0.8271604938271604,0.4615384615384617,1.0,1.0,-0.05370370370370381,0.04709560306575222,-0.22543406414374162,0.003968253968254065,-0.32519480519480476,0.015624999999999889,-0.2980726131779471,-0.2603054961043164,-0.3540770252983061,0.018518518518518157,-0.34615384615384603,0.0,0.0
CAN,FRA,ISCED 5/6/7/8,Female,38276.162786483765,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,France,0.774074074074074,0.5968636546994757,0.444118605408928,0.9603174603174602,0.7812987012987012,0.7604166666666666,0.7324069923800987,0.8551005570062905,0.5755395683453237,0.8395061728395066,0.653846153846154,1.0,0.8571428571428571,-0.188888888888889,-0.12373941105284392,-0.06970627938369878,0.031746031746031744,0.007878787878787818,-0.1562500000000001,0.017929179740026835,0.023490225547579846,-0.2821345792551406,0.030864197530864335,-0.15384615384615374,0.0,-0.1428571428571429
CAN,FRA,ISCED 5/6/7/8,Male,28463.499940633774,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,France,0.774074074074074,0.5968636546994757,0.444118605408928,0.9603174603174602,0.7812987012987012,0.7604166666666666,0.7324069923800987,0.8551005570062905,0.5755395683453237,0.8395061728395066,0.653846153846154,1.0,0.8571428571428571,-0.188888888888889,-0.12373941105284392,-0.06970627938369878,0.031746031746031744,0.007878787878787818,-0.1562500000000001,0.017929179740026835,0.023490225547579846,-0.2821345792551406,0.030864197530864335,-0.15384615384615374,0.0,-0.1428571428571429
CAN,GRC,ISCED 5/6/7/8,Female,12143.0,Canada,0.962962962962963,0.7206030657523196,0.5138248847926268,0.9285714285714285,0.7734199134199133,0.9166666666666667,0.7144778126400718,0.8316103314587107,0.8576741476004643,0.8086419753086422,0.8076923076923077,1.0,1.0,Greece,0.7296296296296295,0.16301936264622838,0.2673509286412512,0.9841269841269842,0.6380303030303034,0.5052083333333334,0.2837292693859257,0.37740805604203154,0.21582733812949645,0.1172839506172835,0.26923076923076933,1.0,0.8571428571428571,-0.2333333333333335,-0.5575837031060912,-0.24647395615137557,0.05555555555555569,-0.13538961038960995,-0.41145833333333337,-0.43074854325414613,-0.4542022754166791,-0.641846809470968,-0.6913580246913588,-0.5384615384615383,0.0,-0.1428571428571429
